키워드,순위,업체명,리뷰번호,리뷰내용,크롤링시간
천동치과,2,온마음치과의원,6,"다니던 치과가 멀어서 오랜만에 검진하려고 처음 방문했습니다 직원분들 너무 친절하시고, 원장님이 보시고 치료할부위 있는지 자세히 설명해주셔서 믿음이 가네요~
앞으로 치료는 요기서만 해야겠어요 과잉진료 없습니다",2026-03-31 11:39:22
천동치과,2,온마음치과의원,7,시설깔끔하고 스케일링도 꼼꼼히 해주셨어요. 치아 관리하는 법까지 상세히 알려주셔서 좋았어요.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,8,좋아요 친절해요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,9,"반응 남기기
방문일
1.12.월
2026년 1월 12일 월요일
1번째 방문
인증 수단
영수증",2026-03-31 11:39:22
천동치과,2,온마음치과의원,10,"반응 남기기
방문일
1.9.금
2026년 1월 9일 금요일
3번째 방문
인증 수단
예약",2026-03-31 11:39:22
천동치과,2,온마음치과의원,11,"반응 남기기
방문일
1.5.월
2026년 1월 5일 월요일
1번째 방문
인증 수단
예약",2026-03-31 11:39:22
천동치과,2,온마음치과의원,12,소아 진료 위해 방문 했는데 친절하고 좋아요.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,13,"반응 남기기
방문일
25.12.27.토
2025년 12월 27일 토요일
2번째 방문
인증 수단
예약",2026-03-31 11:39:22
천동치과,2,온마음치과의원,14,"깨끗하고 좋아요!
선생님들 모두 친절하시고 설명도 잘 해주세요😃
스케일링 하러 갔는데 검진도 같이 해주시고 겸사겸사 엑스레이도 찍어서 치아상태 확인까지 잘 했습니다!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,15,"집근처라 방문해보았는데 친절하고 빠르게
진료해서 좋았어요",2026-03-31 11:39:22
천동치과,2,온마음치과의원,16,"이사온 동네에서 가까운 곳에 있어 스케일링 받았어요.
치위생사님께서 꼼꼼하게 해주셨고, 치아 상태에 대한 설명도 잘 해주셨어요. 스케일링 후 원장님 검진도 기볍게 했는데, 젊으신 여자 원장님이시고 차분하시고 친절하게 설명 잘 해주세요. 동네에서 마음에 드는 치과를 알게 되서 좋네요!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,17,친절하세요~ 대기시간 없이 바로 예약후 진료보았어요^^,2026-03-31 11:39:22
천동치과,2,온마음치과의원,18,친절 하고 깔끔해요 . 상담 꼼꼼하게 해주셔서 좋아요 ㅎㅎ 과잉진료 안하시고 부담 없이 설명해 주셔서 마음 편하게 진료 받고가요~,2026-03-31 11:39:22
천동치과,2,온마음치과의원,19,신혼집 입주하고 주변 치과 찾아서 처음 왔는데 다들 친절하시고 너무 좋네요^^ 예비 신랑이랑 같이 와서 스케일링 잘 받고갑니다!! 앞으로도 꾸준히 와서 검진 받으러 올게요~~,2026-03-31 11:39:22
천동치과,2,온마음치과의원,20,"의사, 간호사 선생님 모두 친절하시고 꼼꼼하게 진료 잘 봐주세요.",2026-03-31 11:39:22
천동치과,2,온마음치과의원,21,넘 친절하시고 스케일링 꼼꼼하게 잘해주십니다!!채고 여기로 정착할게용,2026-03-31 11:39:22
천동치과,2,온마음치과의원,22,아이 충치치료 때문에 방문했어요! 워낙 겁이 많은 아이라 하루종일 걱정하고 갔는데 선생님들이 아이에게 계속 설명해주고 겁먹어서 입도 안벌리는거 보고 조금 화도 날법한데 끝까지 칭찬도 해주시고 달래주신 덕분에 1차 치료 무사히 잘 받았어요ㅠㅠ 의사 선생님도 너무 친절하신데 치위생사 선생님들 진짜 최고입니다!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,23,친절하셨어요! 대기없이 바로 상담할 수 있어서 좋았어요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,24,아이들 구강검진도하고 저도스케일링했어요~ 너무 친절하시고 꼼꼼하십니다👍,2026-03-31 11:39:22
천동치과,2,온마음치과의원,25,"반응 남기기
방문일
25.10.31.금
2025년 10월 31일 금요일
1번째 방문
인증 수단
예약",2026-03-31 11:39:22
천동치과,2,온마음치과의원,26,"턱관절이 불편하여 치료를 받았는데 만족합니다
치아 전반적으로 상담도 받았는데 믿음이가고 여기서 계속 치료받고 싶어요",2026-03-31 11:39:22
천동치과,2,온마음치과의원,27,고생많았던 어금니 임플란트 두 개 마쳤는데 이젠 내 이 같이 너무 좋아요! 감사합니다.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,28,"둘째치료에 너무 만족스러워서 첫째도 여기에서 치료했어요
원장님 꼼꼼하시고 말씀도 너무 친절하셔서 믿고 다녀왔어요 앞으로도 계속 온마음치과에서 검진받으면서 진료받을려고요!!!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,29,"잇몸치료, 임프란트하고 있는데 만족중입니다",2026-03-31 11:39:22
천동치과,2,온마음치과의원,30,"시설이 뛰어나고 설명을 잘 해주시고 믿음이 가게 치료를 해줍니다
다음에도 또 치료를 받고 싶어요
특히 어린아이들이 좋아할 듯해요",2026-03-31 11:39:22
천동치과,2,온마음치과의원,31,처음 방문했는데 너무 깔끔하고 친절하셔서 아이들도 겁먹지않고 치료받았습니다 자주이용 할거같아요!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,32,아이들 영유아구강검진 너무 잘 봐주셨어요 원장님도 직원분들도 다 친절하셔서 좋았습니다!!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,33,친절하시고 치료도 잘 해주셨어요!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,34,"병원이 깨끗하고, 원장님 진료실선생님 모두 친절해요
스켈링 아프지않게 잘 받았습니다😀",2026-03-31 11:39:22
천동치과,2,온마음치과의원,35,"스케일링 받으려고 처음 방문했는데 너무 친절하시고 잘 해주십니다.
감사합니다.",2026-03-31 11:39:22
천동치과,2,온마음치과의원,36,친절합니다 감사합니다,2026-03-31 11:39:22
천동치과,2,온마음치과의원,37,친절하시고 상담도 꼼꼼히 해주셨어요! 치료할때도 불편한것 없이 좋았습니다.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,38,"집 근처에 새로 생겼길래 네이버 예약하고 방문했어요!
스케일링만 하러 갔는데 이제 정기 진료도 여기서 받으려구용
원장님,직원분들 모두 친절하고 내부도 깨끗해서 좋았어요!😊",2026-03-31 11:39:22
천동치과,2,온마음치과의원,39,집앞에 이런 곳이 생기니 너무 좋네요 스케일링도 안 아프게 꼼꼼히 해주시고 앞으로 주기적으로 검진 받으러 가야겠어용,2026-03-31 11:39:22
천동치과,2,온마음치과의원,40,친절하시고 설명잘해주심 병원이 깔끔하고 예뻐요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,41,새로생긴 치과였는데 쾌적하고 직원분들 모두 친절하셨습니다~ 종종 방문할것같아요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,42,아이가 치과를 정말 무서워하는데 선생님께서 너무 차분히 기다려주시고 잘봐주셔서 아이가 하나도 안무서웠다고 하네요^^ 설명도 자세히 잘해주셔서 너무 좋아요👍,2026-03-31 11:39:22
천동치과,2,온마음치과의원,43,"모두 친절하시고 좋았습니다. 스케일링 아프지 않게 잘 했어요!
임신중이라 간단히 치료했는데, 출산 후에 제대로 치아 검진 받으러 가보려고 해요~",2026-03-31 11:39:22
천동치과,2,온마음치과의원,44,"집 근처에 새로 생긴 치과라 아이 치료 때문에 방문했는데 정말 만족스러웠습니다. 직원분들이 친절하게 안내해 주시고 원장님도 설명을 자세히 해주셔서 믿음이 갔어요. 아이가 치과를 무서워할까 걱정했는데, 치료 전에 차분하게 이야기해 주시고 불안하지 않도록 잘 이끌어 주셔서 아이가 편안하게 치료를 받을 수 있었습니다. 치료 과정도 깔끔하고 끝난 후 관리 방법까지 알려주셔서 도움이 되었어요. 집 앞에 이렇게 좋은 치과가 생겨서 너무 든든하고 앞으로도 계속 다니고 싶습니다.
#예약10주년",2026-03-31 11:39:22
천동치과,2,온마음치과의원,45,충치 치료하고 레진으로 때웠어요. 설명과 치료 꼼꼼해서 만족해요! 집 앞에 괜찮은 치과 있어서 좋네요~^^,2026-03-31 11:39:22
천동치과,2,온마음치과의원,46,진료 빠르고 친절합니다,2026-03-31 11:39:22
천동치과,2,온마음치과의원,47,"오른쪽, 왼쪽 어금니 쪽 치료했는데 시린게 다 사라졌어요 치료중에도 불편한 부분 계속 체크해주시고 의사선생님 간호사선생님 모두 친절하고 좋았어요 이사온 지 얼마 안돼서 이동네 치과는 처음인데 계속 여기로 다닐것 같아요 ㅎㅎ",2026-03-31 11:39:22
천동치과,2,온마음치과의원,48,"초등학생 아이 유치가 흔들려서 예약없이 토요일 오픈시간 맞춰 방문하게 되었어요. 토요일이니 어느정도 대기를 예상했는데 생각보다 오래 기다리진 않았어요. 인테리어도 너무 깔끔하고 음료도 여러가지 많이 준비되어 있어서 편히 쉬며 기다렸어요.
데스크 선생님도 친절하셨고 의사선생님도 친절하시고 차분하게 설명을 자세히 잘 해주세요. 아이들전용 1인 치료실이 따로 있고 아이들이 좋아할만한 인형이나 피규어도 있고 천장에 티비도 있어서 치과치료에 무서움을 느끼는 아이들에게 안정감을 줄 수 있는 점도 좋았어요. 의사선생님은 어떠한 치료를 할 때마다 아이에게 설명을 먼저 해주시고 조심스럽게 하시기 때문에 치과에 두려움을 느끼던 아이도 편안하게 치료를 받고 나올 수 있었던 것 같아요.
재방문의사 1000000%이상입니다!👍",2026-03-31 11:39:22
천동치과,2,온마음치과의원,49,6세 아이 구강검진하러 갔는데 원장님 간호사 선생님들 모두 친절하시고 꼼꼼하게 설명해주셨어요! 아이가 무서워하니 하나하나 자세하게 설명해주시고 아이의 눈높이에서 해주셨답니다. 병원도 깔끔하고 다음에 또 방문하겠습니다😊,2026-03-31 11:39:22
천동치과,2,온마음치과의원,50,"한국에 머무는 기간이 얼마 남지 않아 걱정했는데, 10일 안에 어금니 신경치료를 출국 전날까지 딱 맞춰 끝내주셔서 너무 감사했어요 🥹 턱관절 문제로 입을 크게 못 벌리는데도 불편하지 않게 치료해주셔서 감동했습니다. 믿고 찾을 수 있는 치과라고 생각해요!👍👍",2026-03-31 11:39:22
천동치과,2,온마음치과의원,51,처음 방문했는데 새로 오픈해서 병원도 깔끔했고 선생님들 모두 친절하셨습니다. 상담도 꼼꼼하게 잘해주시네요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,52,아이 치료 받았는데 시설도 좋고 친절하심. 다음에또 이용하려 합니다.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,53,간호사님도 선생님도 친절하세요~항상 멀리 다녔는데 집근처라 이제 쭉 올거같아요~~,2026-03-31 11:39:22
천동치과,2,온마음치과의원,54,치과가 깔끔하고 좋아요!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,55,"친절하시고 병원 깔끔하고 좋아요 ㅎㅎㅎ
대기도 없어용",2026-03-31 11:39:22
천동치과,2,온마음치과의원,56,"아이 정기검진하러 처음 방문했는데 선생님들 친절하시고 아이가 무섭지 않게 다독이며 잘 대해주세요^^
다음 검진때 봴게요🫠",2026-03-31 11:39:22
천동치과,2,온마음치과의원,57,"예약하고 초 3남자 아이 구강검진 및 충치치료 받았는데 편안하게 꼼꼼하게 치료 잘 받았어요^^
원장님, 직원분들 모두 친절하시고 가까운뎌 좋은 치과 있어서 넘 좋네요~~!!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,58,"집앞이라 가까워서 방문했는데
친절하고 빨리 진료해주셨어요~
설명도 잘해주시고 필요한부분 딱딱 말씀해주셔서 아주 만족 합니다! 시설도 너무 깔끔하고 집앞이 이런곳이 생겨서 넘 좋네요!!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,59,적절한 가격으로 꼼꼼히 봐주셔요!!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,60,시설이 깔끔하고 원장님과 직원분들 모두친절하셔서좋아요~^^,2026-03-31 11:39:22
천동치과,2,온마음치과의원,61,"첫방문입니다~~~~
꼼꼼하게 진료해주셔서 좋아요~~
장비도 깔끔깔끔 마음에 듭니다^^",2026-03-31 11:39:22
천동치과,2,온마음치과의원,62,"예약보다 늦게 진료받았지만 다들 친절하고 꼼꼼하게
알려주시고 둘찌 충치치료도 금방 끝나고
소아진료실있어서 아이들이 덜 무서워하는 거 같아요
집앞에 좋은 치과가 있어서 좋아요 👍",2026-03-31 11:39:22
천동치과,2,온마음치과의원,63,"빠르고 친절하게 진됴해주셔서 감사합니다.
홈메우기 떨어진것도 확인해주셔서, 충치생기기전에 선행치료 감사합니다~",2026-03-31 11:39:22
천동치과,2,온마음치과의원,64,집 앞에 치과가 생겨서 스케일링 하러 왔어요!! 처음 해봐서 걱정 했는데 안 아프게 잘 해주셨어요..🥹🥹 간호사님들도 친절하시고 좋습니다!!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,65,"아이가 치과 무서워해서 가던곳만 가고싶어하는데 이사오면서 집앞에 새로 개원한 치과로 와봤어요~~
원장님도 다른 쌤들도 다 친절하시고,
치과가 깨끗하고 깔끔해서 좋네요^^
담엔 제가 진료보러 와야겠어요~~",2026-03-31 11:39:22
천동치과,2,온마음치과의원,66,"새로 개원했다고 해서 왔는데 친절하시고, 설명도 자세하게 해주셔서 감사했어요^^",2026-03-31 11:39:22
천동치과,2,온마음치과의원,67,의사선생님이 친절해여,2026-03-31 11:39:22
천동치과,2,온마음치과의원,68,"새로 오픈 이벤트 불소도포로 왔는데
설명도 아이한테 친절히 해주시고 모든분들이 전부 친절하시네요 아이가 겁도 안내고 잘치료 받고 갑니다",2026-03-31 11:39:22
천동치과,2,온마음치과의원,69,"아이 이가 흔들려서 예약없이 갔는데도 오래 기다리지 않았고 의사선생님들과 간호사선생님들이 엄청 친절했어요^^
집 바로앞에 생겨서 너무 좋네요",2026-03-31 11:39:22
천동치과,2,온마음치과의원,70,"초등학교 2학년 아이 치아검진과 충치치료 했습니다. 필요한 치료만 권해주시고 설명도 자세하게 해주셨습니다. 겁이 많은 아이인데 원장님, 치과위생사 선생님께서 잘 달래주셔서 진료 잘받았습니다. 아이 학교, 학원 동선이랑 겹치는곳에 치과가 생겨서 감사한 마음입니다.",2026-03-31 11:39:22
천동치과,2,온마음치과의원,71,아이 홈메우기등으로 방문했어요~ 직원분들 모두 친절하시고 설명도 잘 해주셔서 편안하게 진료 받고 왔어요~ 조만간 저도 진료 받으러 다녀올 생각이에요.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,72,"진료도 빠르고 친절하게 설명해주셔서 좋았어요~
통증 밀씀 드리니까 여러 부분 확인해주시고 다시 나오셔서 약 처방도 넣어주셨어요!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,73,"치과치료 제일무서워해서 미루고 미루다가 집앞에 생겼다고해서 와봤습니당😃
근데 상담실장님도 치위생사님도 원장님도 다친절하시고 스케일링 할때마다 너무아파서 중간에 쉬다하고 했었는데 여기선 안쉬고 한번에 마쳤네요 ㅠㅠ
진짜 예약까지 잡고 나왔습니당 엄청친절+안아프게해주세요!!!!!!
제 치아가 좀 난이도가있는데 잘해주셔서 만족도100이네용",2026-03-31 11:39:22
천동치과,2,온마음치과의원,74,아이 첫 구강검진하려고 찾아보다가 집가까이에 새로 생긴 치과가 생겨서 가봤어요 첫 치과방문이라 겁먹고 못하고 올까봐 내심 걱정했는데 아이한테 맞춰서 해주시니까 덕분에 울지않고 잘하고 왔어요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,75,"의사선생님~간호사선생님들 모두 친절하시고~
집앞이라 아주 좋아요~
저두, 저희 아이들도 정기검진은 여기로 다닐꺼예요♡",2026-03-31 11:39:22
천동치과,2,온마음치과의원,76,"4살 아이가 치아아프다 해서 방문했어요 ~
엑스레이 촬영부터 진료까지 선생님들이 친절하고 아이가 무섭지 않게 설명해주셔서 겁많은 아이인데 한번도 안울고 치료 잘 받고왔어요❤️ 집에서도 가까워서 자주 이용할거같아요 ㅎㅎ",2026-03-31 11:39:22
천동치과,2,온마음치과의원,77,아이가 무서워하지않고 친절하게 대해주셨어요~ 다음에 또 올게요!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,78,"친절한 치료 좋아요 젊은 여사 의사분이세요
개업 선물 정말 감상해요 다음부터 계속 진료 받으러 갈려구 요",2026-03-31 11:39:22
천동치과,2,온마음치과의원,79,치료 전에 설명도 잘 해주시고 치료도 빠르게 해주셨어요!! 병원도 깔끔하고 선생님들도 친절하십니다:),2026-03-31 11:39:22
천동치과,2,온마음치과의원,80,데스크선생님 간호사선생님 의사선생님도 다 친절하시고 과잉진료 없어요ㅠㅠ 스케일링 하러 왔다가 충치치료 받고갔는데 마취주사 안아픈거 처음이예요ㅠㅠ 짱!!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,81,"아이 구강검진, 충치치료 하러갔는데
다들 너무 친절하고
치료할때도 아이가 무섭지 않게 친절하게 잘 해주셧어요^^",2026-03-31 11:39:22
천동치과,2,온마음치과의원,82,초등생 유치발치하러 왔어요. 데스크간호사선생님. 원장선생님 친절하십니다. 치아발치할때 뿐만 아니라 충치치료때도 방문하겠습니다,2026-03-31 11:39:22
천동치과,2,온마음치과의원,83,내부가 굉장히 깔끔하고 직원분께서 응대도 친절하게 해주셨어요 아주 좋습니다!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,84,내부 깨끗하고 선생님들 친절하시고 좋았어요.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,85,"스케일링 네이버로 예약 후 방문했습니다. 꼼꼼하고 안아프게 잘 봐주셨고, 집가까운곳에 좋은 치과가 생겨서 좋습니다. 개원이벤트로 선물도 한가득 챙겨주셨네요. 충치가 없으면 했는데 ..🤣 다음에 다시 예약하고 내원하겠습니다",2026-03-31 11:39:22
천동치과,2,온마음치과의원,86,시설도 좋고 선생님도 굉장히 친절하셔요~~,2026-03-31 11:39:22
천동치과,2,온마음치과의원,87,"친절하시고 시설깨끗합니다
진료도 너무 친절하게 잘 봐주셨습니다",2026-03-31 11:39:22
천동치과,2,온마음치과의원,88,"집앞이라 6세아이 구강 검진과 불소도포로 방문했었요~첫방문에 병원도 깔끔하구 친절함도 좋았지만 6세아이 치아상태에 대해 선생님께서 차분하게 자세히 설명해주시는 것도 지금까지 다닌 치과 중 가장 마음에 들었어요~
불소도포도 꼼꼼하게 잘해주시구 신뢰감이 드는 병원이였어요^^
지나가다 들려 받은 아빠 스케일링도 잘한다구 만족하네요~
가족치과 찾았네요^^",2026-03-31 11:39:22
천동치과,2,온마음치과의원,89,너무좋아요! 선생님들도 친절하세요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,90,친절하셨습니다,2026-03-31 11:39:22
천동치과,2,온마음치과의원,91,"아이 구강검진으로 방문했습니다
친절하고 깔끔하고 좋아요!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,92,"쌍둥이아이들 데리고 다녀왔어요!
선생님들 너무 친절하셔서
아이들도 무서워하지않고 진료봤어요^^
칭찬 스티커도 붙여주시고! 감사합니다😊",2026-03-31 11:39:22
천동치과,2,온마음치과의원,93,친절하십니다,2026-03-31 11:39:22
천동치과,2,온마음치과의원,94,스케일링이랑 검진받았는대 다들 친절하시고 원장님 과잉진료없이 관리 방법알려주십니다 집근처에 좋은치과 생겨서 좋아요,2026-03-31 11:39:22
천동치과,2,온마음치과의원,95,원장님과 쌤들 모두 친절하고 좋아요.,2026-03-31 11:39:22
천동치과,2,온마음치과의원,96,"의사쌤 간호사쌤 다들 너무 친절하시고
선생님께서 자세하게 설명을 너무 잘해주세요!
특히 마취할때 안아프게 연고마취 먼저 발라주시는데 진짜 안아프더라고여ㅋㅋㅋ
아기랑도 계속 다녀야 하는데 잘온거같아여!!!",2026-03-31 11:39:22
천동치과,2,온마음치과의원,97,스케일링이필요해서 예약없이 급하게방문했는데도 친절하게 설명해주셔서 잘받았습니다 꼼꼼하게 진료봐주시고 좋았어요!,2026-03-31 11:39:22
천동치과,2,온마음치과의원,98,모두 친절하셨고 선생님께서 이를 사랑하는 분인것같았어요^^,2026-03-31 11:39:22
천동치과,2,온마음치과의원,99,다들 너무너무 친절하시고 진료 보는 내내 꼼꼼하게 물어봐 주시고 챙겨 주셔서 좋앗어요! 앞으로 치과 진료는 여기에서만 받으려구여! 금액도 많이 비싸지 않은거 같고 치료도 안 아프게 잘하심,2026-03-31 11:39:22
천동치과,2,온마음치과의원,100,치위생사님들과 원장님 모두 엄청 친절하셨어요!! 살면서 처음 해 본 스케일링이라 걱정했는데 살짝 한 번씩 시린 거 빼고는 하나도 안 아팠고 스케일링 해주신 치위생사님이 다정하셔서 괜찮았답미다👍🏻 완전 개운 !,2026-03-31 11:39:22
천동치과,3,리더스장치과의원,1,스케일링 하러 방문했습니다. 친절하고 아프지 않게 잘 해주셨어요.,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,2,치과 특유의 냄새때문에 공포증 있는데 이 치과는 들어 왔을 때 냄새 나는 것도 없고 친절하고 너무 좋아요 잘봐주세요~ ~~ ~ .ᐟ 최고,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,3,"반응 남기기
방문일
25.9.8.월
2025년 9월 8일 월요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,4,"친절하신 원장님
치료 잘 받았습니다
실내도 예쁘네요
직원분들도 역시나 친절하네요",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,5,"반응 남기기
방문일
25.2.14.금
2025년 2월 14일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
