키워드,순위,업체명,리뷰번호,리뷰내용,크롤링시간
천동치과,3,리더스장치과의원,6,"반응 남기기
방문일
25.2.11.화
2025년 2월 11일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,7,"24년의 마지막 날, 치아 스케일링을 하러 방문했습니다. 오후에는 손님이 많을까 싶어서 오전에 갔는데 제 앞에 3명이나 대기가 있더라구요. 대기시간은 좀 있었지만 길진 않았습니다. 병원 내부는 생긴 지 얼마 안되어서 깨끗하고 깔끔했습니다. 진료 받는데 원장님도 친절하게 봐주시고 스케일링 해주시는 분도 아프지 않게 잘 해주셨어요. 진료 받은 다음 날 불편한 곳은 없는지 애프터 문자도 보내주시더라구요. 여러모로 좋았습니다.",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,8,"반응 남기기
방문일
24.12.21.토
2024년 12월 21일 토요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,9,"아이 충치치료때문에 방문했는데, 아이가 무서워서 울고 해서 지체 되었는데, 원장님 짜증 한번 안내시고 아이 달래주시면서 치료 잘해주셨어요~ 너무 감사했어요, 직원 선생님들도 친절하시고, 데스크선생님도 편안하게 응대 잘해주셔서 치료 잘받고 왔습니다~^^",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,10,"처음 가봤는데 친절하고 좋았습니다.
깨끗해요! 굿",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,11,"반응 남기기
방문일
24.6.19.수
2024년 6월 19일 수요일
12번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,12,좋아요~~ 친절해요~~^^,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,13,꼼꼼히 잘 봐주시고 다들 친절하세요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,14,직원분들 다들 너무 친절하시고 꼼꼼하게 잘 봐주셔서 좋아용,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,15,"반응 남기기
방문일
23.12.29.금
2023년 12월 29일 금요일
3번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,16,"반응 남기기
방문일
23.12.18.월
2023년 12월 18일 월요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,17,"오~
친절하십니다
저렴히 잘 치료 받았습니다
감사감사
또 방문할거예요",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,18,"원장님 치료 꼼꼼히 잘해주시고요
직원분들 친절하세요",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,19,친절하고 진료 꼼꼼히 잘봐주시는거 같아요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,20,굿~~ 친절해요~~^^,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,21,접수해주는 분은 안좋은 일이 있는지 내가 운이 없는건지 갈때마다 불친절인지 무뚝뚝인지 접수할때두ㆍ 계산시두 기분상해 나옴. 진료잘받구 기분상함,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,22,"반응 남기기
방문일
23.7.24.월
2023년 7월 24일 월요일
11번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,23,"반응 남기기
방문일
23.7.24.월
2023년 7월 24일 월요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,24,"반응 남기기
방문일
23.7.4.화
2023년 7월 4일 화요일
4번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,25,"반응 남기기
방문일
23.6.7.수
2023년 6월 7일 수요일
3번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,26,"반응 남기기
방문일
23.6.5.월
2023년 6월 5일 월요일
8번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,27,"반응 남기기
방문일
23.6.2.금
2023년 6월 2일 금요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,28,굿 친절해요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,29,"반응 남기기
방문일
23.5.22.월
2023년 5월 22일 월요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,30,집 근처 치과라서 방문했는데 친절하셔서 좋았습니다~,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,31,"반응 남기기
방문일
23.3.31.금
2023년 3월 31일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,32,"반응 남기기
방문일
23.3.17.금
2023년 3월 17일 금요일
7번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,33,"사람이 많이없어서 기다리지않아서 좋아요
하나 불만은 히터가 너무빵빵해서 숨막혀요..",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,34,"반응 남기기
방문일
23.3.6.월
2023년 3월 6일 월요일
10번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,35,"반응 남기기
방문일
23.2.27.월
2023년 2월 27일 월요일
9번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,36,원장님 간호사님 모두 친절하고 좋아요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,37,"반응 남기기
방문일
23.2.24.금
2023년 2월 24일 금요일
8번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,38,"반응 남기기
방문일
23.2.23.목
2023년 2월 23일 목요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,39,"반응 남기기
방문일
23.2.20.월
2023년 2월 20일 월요일
7번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,40,"반응 남기기
방문일
23.2.20.월
2023년 2월 20일 월요일
6번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,41,"치료과정을 정확하게 말씀해주세요.
과도한 치료는 절대 안하세요",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,42,"반응 남기기
방문일
23.2.17.금
2023년 2월 17일 금요일
5번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,43,"처음 방문..
좋지도 나쁘지도 않은..",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,44,"반응 남기기
방문일
23.2.14.화
2023년 2월 14일 화요일
6번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,45,"반응 남기기
방문일
23.2.14.화
2023년 2월 14일 화요일
4번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,46,"반응 남기기
방문일
23.2.13.월
2023년 2월 13일 월요일
3번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,47,"반응 남기기
방문일
23.2.11.토
2023년 2월 11일 토요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,48,"반응 남기기
방문일
23.2.8.수
2023년 2월 8일 수요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,49,"반응 남기기
방문일
22.12.30.금
2022년 12월 30일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,50,"반응 남기기
방문일
22.12.5.월
2022년 12월 5일 월요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,51,"반응 남기기
방문일
22.11.12.토
2022년 11월 12일 토요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,52,"반응 남기기
방문일
22.11.8.화
2022년 11월 8일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,53,아이 유치 흔들려 뽑으러 간 집 근처 치과~쌤 친절하고 아프지 않게 뽑아주시네요~,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,54,"집근처에 있는 치과라 급할때 자주 애용합니다.
원장님이 남자분이신데 아이들한테도 많이 친절해
지셨어요. 소아치과가 아니다보니 아이들한테도
어른대하듯 하시는게 있었는데 아이들도
잘 달래주시고 진정될때까지 기다려주십니다.
직원분들도 친절하세요.",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,55,"친절하고 꼼꼼하게 치료를 잘해줘요.
원인이 무엇인지 어떻게 치료를 해야하는지를 잘알려주시고 불필요한 치료는 절대로 안함",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,56,"반응 남기기
방문일
22.10.4.화
2022년 10월 4일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,57,"반응 남기기
방문일
22.9.27.화
2022년 9월 27일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,58,"반응 남기기
방문일
22.9.19.월
2022년 9월 19일 월요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,59,친절하고 좋아요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,60,그냥..집 가까운~,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,61,"반응 남기기
방문일
22.8.3.수
2022년 8월 3일 수요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,62,"반응 남기기
방문일
22.8.3.수
2022년 8월 3일 수요일
5번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,63,"원장님도 간호사님도 꼼꼼하고 친절하십니다
신경치료 한번치료만에 아푼게 90프로 사라진것같아 신기하네요. 감사합니다",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,64,꼼꼼하게 잘봐주십니다. 과잉진료없다는 지인의 얘기를 듣고 왔습니다. 병원도 깔끔하고 간호사님들도 좋으시네요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,65,"반응 남기기
방문일
22.7.23.토
2022년 7월 23일 토요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,66,"반응 남기기
방문일
22.7.16.토
2022년 7월 16일 토요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,67,친절해서 좋아요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,68,"반응 남기기
방문일
22.7.15.금
2022년 7월 15일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,69,"반응 남기기
방문일
22.7.6.수
2022년 7월 6일 수요일
4번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,70,"반응 남기기
방문일
22.7.6.수
2022년 7월 6일 수요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,71,집앞에 있어서 급하게 치과치료할때 편리해요,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,72,의사쌤 간호쌤 모두친절하심,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,73,"반응 남기기
방문일
22.4.6.수
2022년 4월 6일 수요일
3번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,74,"2년 전에 갔을 때 스켈링을 꼼꼼하게 잘 해주길래 이번에 다시 갔음. 치과 의사는 정말 친절함. 과잉진료 없음. 치위생사한테 스켈링 부탁드림. 치위생사 명찰을 안 차고 있어서 치위생사인지 모르겠는데 맞다고는 함. 석션을 혀에 꽂고, 미러로 잇몸 찍고, 스켈러로 잇몸 찌름. 불만족.",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,75,"반응 남기기
방문일
22.3.15.화
2022년 3월 15일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,76,"집에서 가까워서 좋아요.
시설이 깔끔해요",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,77,"반응 남기기
방문일
22.2.4.금
2022년 2월 4일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,78,"반응 남기기
방문일
21.12.20.월
2021년 12월 20일 월요일
3번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,79,"반응 남기기
방문일
21.12.20.월
2021년 12월 20일 월요일
4번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,80,"반응 남기기
방문일
21.11.19.금
2021년 11월 19일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,81,"반응 남기기
방문일
21.11.9.화
2021년 11월 9일 화요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,82,"반응 남기기
방문일
21.8.13.금
2021년 8월 13일 금요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,83,가까워서 좋고 친절해요.,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,84,"반응 남기기
방문일
21.5.18.화
2021년 5월 18일 화요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,85,"반응 남기기
방문일
21.5.12.수
2021년 5월 12일 수요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,86,"반응 남기기
방문일
21.3.30.화
2021년 3월 30일 화요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,87,"반응 남기기
방문일
21.2.26.금
2021년 2월 26일 금요일
1번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,88,"코로나 때문에 치료받는것도 망설여지는데, 방역수칙대로 잘하는것 같아서 안심이되었어요. 다들 친절하고 좋아요.",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,89,"반응 남기기
방문일
20.12.29.화
2020년 12월 29일 화요일
2번째 방문
인증 수단
영수증",2026-03-31 11:42:29
천동치과,3,리더스장치과의원,90,유치 뽑고 열났어요.. 이런일이 처음이라,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,91,조아여 ㅎ 스켈링햇는데 안아프게 잘해주세여,2026-03-31 11:42:29
천동치과,3,리더스장치과의원,92,간호사분들이 친절하세요 ~,2026-03-31 11:42:29
천동치과,4,이앤장치과교정과치과의원,1,저희 딸 교정 진행 중인데 예약 시간 잘 맞춰주셔서 학교 끝나고 다니기 괜찮아요~ 교정 시작하면 병원 자주 가야 해서 일정 관리 은근 중요하더라구요...,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,2,고등학생 아들 교정 시작했는데 남자애라 병원 엄청 싫어할 줄 알았거든요ㅋㅋ 근데 생각보다 잘 다니고 있어요. 치료할 때마다 상태 설명을 아이랑 보호자 같이 해줘서 이해하기 좋았어요.,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,3,"혹시 대전에서 교정 알아보시는 분 계실까봐 남겨요~
저희 딸이 중학생인데 덧니 때문에 교정 시작했어요. 병원 몇 군데 상담 다녀봤는데 여기 이앤장교정과는 설명을 좀 차분하게 해주시더라구요. 아이 상태랑 치료 기간도 현실적으로 얘기해주셔서 결정했어요.
지금 6개월 정도 됐는데 아이가 병원 가는 거 크게 싫어하지는 않아요. 오래 다녀야 하는 치료라 분위기도 중요한 것 같아요.",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,4,딸냄 교정 시작한 지 꽤 됐는데 예약 관리도 잘 해주시구요. 치료 일정도 무리하게 잡지 않아서 아이가 스트레스 덜 받는 것 같아요. 오래 다니기 괜찮은 병원이에요.,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,5,여기서 치아교정 끝난 지 1년 정도 됐는데 유지장치 체크 받으러 꾸준히 다니고 있습니다. 교정 끝난 이후 관리도 잘 봐주는 편이라 만족하고 있어요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,6,"교정 잘 진행되고 있어서 좋아요 꾸준히 친절하시고 열심히 봐주셔서 감사합니다
교정치과 찾는분들은 꼭 여기로 오시길 ㅜ",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,7,"딸 교정 시작하면서 병원 알아보는 게 쉽지 않았는데 교정전문치과라 그런지 검사 과정이 체계적이었구요, 실장님 상담도 차분하고 여러모로 신뢰가 가는 치과네요 좋아요",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,8,대전 교정치과 찾다가 상담받았는데 치료 기간이랑 비용 부분을 현실적으로 설명해줘서 계획 세우기 좋았습니당,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,9,큰애 교정 끝나구 유지장치 때문에 아직도 가끔 방문해요. 실장님이 아이 기억해주셔서 괜히 반갑더라구요ㅎㅎ 병원이 꾸준히 유지되는 느낌이라 편하게 다니고 있어요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,10,교정은 워낙 장기적인 치료라 병원 알아보기 부터 쉽지 않은데 여긴 멀리 살아도 믿고 다니게 되는 곳이에요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,11,교정 상담 처음이라 긴장했는데 질문해도 부담 없이 답해줘서 좋았습니다. 전반적으로 상담이 차분한 편이에요.,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,12,아침 일찍부터 피곤한기색 없이 잘봐주셔서 감사합니다^^ 덕분에 교정 잘 되고있어요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,13,"예약없이 갔지만 빠르게 봐주셨어요.
아이교정치료상담받았는데 원장님이설명을 깔끔하게 알아듣기쉽게 친절하게 잘해주셔서좋았어요.
간호샘들도 친절하고 만족하고왔습니다.",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,14,"우리 딸 중학생 때부터 다니기 시작했는데 벌써 고등학생 됐네요~~ 교정 치료 오래 걸리니까 병원 분위기 중요한데 여기 직원분들 크게 안 바뀌어서 마음 편하구요,, 원장님도 여전히 꼼꼼하게 봐주셔서 좋아용.",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,15,"교정 상담을 받으러 처음 방문했는데 긴장하지 않고 편하게 상담할 수 있었습니다.
검사 과정도 꼼꼼하고, 치료 계획을 자세히 설명해 주셔서 이해가 잘 되었고 원장님이 설명을 차근차근 해주셨으며 직원분들도 친절하셨어요.
병원 분위기도 차분하고 깔끔해서 처음 방문임에도 부담이 없었습니다. 교정 치료 시작 전부터 끝까지 체계적으로 관리해 주실 것 같다는 믿음이 생겼어요!
친구들에게도 추천하고 싶은 병원이에요!",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,16,원장님도 실장님도 그대로~~ㅎㅎ 열심히 하시네요 그대로라 정말 편하고 좋아여,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,17,상담받아볼까 해서 왔는데 후기가 왜 좋은지 알겠네요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,18,"평일에 야간진료 있어서 왔다가 상담 너무 잘받고갑니다~~
교정 진행도 기대해볼게요",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,19,"교정 치료 받았던 병원이라 가끔 체크 받으러 가는데 직원분들이 크게 바뀌지 않아서 안정감 있구요, 원장님도 예전 그대로 꼼꼼하게 봐주셔서 믿음이 갑니다!",2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,20,교정 진료가 확실히 다르네요~ 원장님께서 꼼꼼하게 봐주시고 설명도 자세히 해주셔서 믿음이 갑니다 역시 전문과는 차이가 있는 것 같아요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,21,만족스러워요. 오랜만에 왔는데 대기 시간이 좀 있었지만 원장님이 정말 친절하시고 진료도 꼼꼼하게 봐주셔서 좋았어요,2026-03-31 11:45:08
천동치과,4,이앤장치과교정과치과의원,22,여전히 꼼꼼하게 봐주시는 원장님 덕분에 만족스러워요~ 교정 과정 내내 세심하게 체크해주셔서 믿음이 가요,2026-03-31 11:45:08
